Tecnica,Modelo,Parametros,fit_kwargs,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
Shapicant,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=8, n_estimators=350)",{},{},51.645132541656494,0.9748677248677249,0.9715608465608465,0.9682539682539683,0.9677419354838709,16,"['perimeter_se', 'smoothness_se', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=450)",{},{},64.6379029750824,0.9576719576719577,0.9623015873015872,0.9448818897637795,0.9523809523809523,18,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'area_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=6, n_estimators=100)",{},{},18.87841272354126,0.9589947089947091,0.9715608465608465,0.9516129032258064,0.9677419354838709,16,"['perimeter_se', 'smoothness_se', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=9, n_estimators=600)",{},{},179.39742851257324,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,22,"['perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'area_se', 'concavity_worst', 'radius_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=3, n_estimators=900)",{},{},79.8421413898468,0.966931216931217,0.9623015873015872,0.96,0.9523809523809523,16,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'area_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=5, n_estimators=50)",{},{},10.062587022781372,0.9576719576719577,0.9656084656084656,0.9448818897637795,0.953125,23,"['perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'texture_worst', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'area_se', 'concavity_worst', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'concave points_worst', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=3, n_estimators=600)",{},{},51.448238134384155,0.9781746031746031,0.966931216931217,0.96875,0.96,15,"['perimeter_se', 'smoothness_se', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.001, max_depth=3, n_estimators=800)",{},{},71.82817363739014,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,22,"['perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'texture_worst', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'area_se', 'concavity_worst', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.01, max_depth=5, n_estimators=150)",{},{},24.68366527557373,0.960978835978836,0.9563492063492063,0.9457364341085271,0.9384615384615386,19,"['perimeter_se', 'smoothness_se', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'concavity_worst', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=350)",{},{},42.53524875640869,0.9828042328042328,0.9715608465608465,0.9763779527559054,0.9677419354838709,16,"['perimeter_se', 'smoothness_se', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
