Tecnica,Modelo,Parametros,fit_kwargs,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
BorutaShap,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},{},0.4660205841064453,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,18,"['TechSupport', 'MonthlyCharges', 'gender', 'StreamingTV', 'OnlineSecurity', 'MultipleLines', 'Dependents', 'Partner', 'PaperlessBilling', 'SeniorCitizen', 'OnlineBackup', 'StreamingMovies', 'PaymentMethod', 'TotalCharges', 'tenure', 'InternetService', 'PhoneService', 'DeviceProtection']"
BorutaShap,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},{},0.5981471538543701,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,15,"['MultipleLines', 'Partner', 'MonthlyCharges', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PaymentMethod', 'TotalCharges', 'gender', 'Dependents', 'tenure', 'InternetService', 'PhoneService', 'StreamingTV', 'DeviceProtection']"
BorutaShap,"XGBClassifier()",{},{},19.83678936958313,0.7094695863416445,0.721768287022887,0.5772285966460724,0.594925634295713,6,"['Partner', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService', 'Dependents']"
BorutaShap,LogisticRegression(),{},{},2.0798871517181396,0.7602044859212167,0.7633780702886394,0.6342182890855457,0.6370262390670554,6,"['MultipleLines', 'PaperlessBilling', 'SeniorCitizen', 'InternetService', 'PhoneService', 'Dependents']"
BorutaShap,LogisticRegression(max_iter=1000),{},{},15.420102596282959,0.7641314215982594,0.7693720525342262,0.6383601756954611,0.64352856109906,2,"['StreamingMovies', 'SeniorCitizen']"
PowerShap,RandomForestClassifier(n_estimators=10),{},{},54.92045187950134,0.6948825315320822,0.701733443817312,0.5558534405719392,0.5660714285714287,6,"['MultipleLines', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService', 'StreamingTV']"
PowerShap,RandomForestClassifier(n_estimators=50),{},{},275.8982095718384,0.71274674943909,0.7191691967044984,0.5816593886462882,0.5907906168549089,6,"['MultipleLines', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService', 'StreamingTV']"
PowerShap,RandomForestClassifier(),{},{},556.522616147995,0.7139568659679913,0.7163487988263342,0.5830449826989619,0.5865051903114187,6,"['MultipleLines', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService', 'StreamingTV']"
PowerShap,"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=150)",{},{},5.278515577316284,0.7465400176140442,0.7459185452339068,0.6260296540362439,0.6235864297253634,6,"['Partner', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService', 'Dependents']"
PowerShap,"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=250)",{},{},8.373852014541626,0.7351876756027377,0.7321601202645276,0.6123833757421543,0.6073825503355705,5,"['Partner', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService']"
PowerShap,"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=350)",{},{},11.3963623046875,0.7407390427287731,0.737815066120586,0.6199324324324325,0.6152556580050292,5,"['Partner', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PhoneService']"
PowerShap,"XGBClassifier()",{},{},4.670069932937622,0.7094695863416445,0.7486778146812378,0.5772285966460724,0.6251968503937009,13,"['MultipleLines', 'TechSupport', 'DeviceProtection', 'Partner', 'PaperlessBilling', 'SeniorCitizen', 'StreamingMovies', 'PaymentMethod', 'gender', 'InternetService', 'PhoneService', 'StreamingTV', 'Dependents']"
PowerShap,LogisticRegression(),{},{},0.5285863876342773,0.7602044859212167,0.7595688634413496,0.6342182890855457,0.6325785244704163,5,"['PaperlessBilling', 'PaymentMethod', 'SeniorCitizen', 'StreamingMovies', 'StreamingTV']"
PowerShap,LogisticRegression(max_iter=1000),{},{},1.3661253452301025,0.7641314215982594,0.7569414729235011,0.6383601756954611,0.6302583025830258,3,"['StreamingMovies', 'StreamingTV', 'PaymentMethod']"
