Tecnica,Metodo,Modelo,Parametros,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
Chi2,SelectFwe',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=350)",{},0.014961004257202148,0.7348486392132092,0.7295327297466793,0.6124893071000855,0.6044142614601019,2,"['PhoneService', 'SeniorCitizen']"
Chi2,SelectFwe',DecisionTreeClassifier(),{},0.013962745666503906,0.6708550961867179,0.6610660571935711,0.521594684385382,0.507910074937552,2,"['PhoneService', 'SeniorCitizen']"
Chi2,SelectFwe',"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.013934850692749023,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,2,"['PhoneService', 'SeniorCitizen']"
Chi2,SelectFwe',"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.013846635818481445,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,2,"['PhoneService', 'SeniorCitizen']"
Chi2,SelectFwe',"XGBClassifier()",{},0.02592921257019043,0.7178413513458443,0.7139427158682614,0.589585172109444,0.5834061135371179,2,"['PhoneService', 'SeniorCitizen']"
Chi2,SelectFwe',LogisticRegression(),{},0.019947290420532227,0.7705680189633977,0.7688258586846519,0.6449746926970354,0.6430123099203476,2,"['PhoneService', 'SeniorCitizen']"
Chi2,SelectFwe',LogisticRegression(max_iter=1000),{},0.013962984085083008,0.771100062713242,0.756188121613881,0.646288209606987,0.6289493019838355,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',RandomForestClassifier(n_estimators=10),{},0.012966632843017578,0.706102994613906,0.6904377022049251,0.5721830985915491,0.5491585473870683,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',RandomForestClassifier(n_estimators=50),{},0.013932466506958008,0.7140462945982844,0.7133965220186872,0.5836985100788782,0.5826771653543308,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',RandomForestClassifier(),{},0.015490055084228516,0.7148279461073641,0.7093801577113515,0.5842696629213484,0.5766550522648084,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=150)",{},0.016954898834228516,0.7502456457313111,0.7472039402933712,0.6306306306306306,0.6263286999182338,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=250)",{},0.01396322250366211,0.7269194893285609,0.7340952879035891,0.6008510638297873,0.6110638297872341,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=350)",{},0.01495981216430664,0.7348486392132092,0.7295327297466793,0.6124893071000855,0.6044142614601019,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',DecisionTreeClassifier(),{},0.015958070755004883,0.6710622536467636,0.662690488642564,0.5217391304347827,0.5100334448160535,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.014931678771972656,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.014878273010253906,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',"XGBClassifier()",{},0.015957355499267578,0.7178413513458443,0.7139427158682614,0.589585172109444,0.5834061135371179,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',LogisticRegression(),{},0.018456697463989258,0.7705680189633977,0.7688258586846519,0.6449746926970354,0.6430123099203476,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFdr',LogisticRegression(max_iter=1000),{},0.013961553573608398,0.771100062713242,0.756188121613881,0.646288209606987,0.6289493019838355,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',RandomForestClassifier(n_estimators=10),{},0.0139617919921875,0.7054532220343088,0.7005091771886809,0.5711775043936732,0.5646630236794172,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',RandomForestClassifier(n_estimators=50),{},0.014958381652832031,0.7143994810875427,0.7174270364257527,0.5834767641996558,0.5883376849434291,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',RandomForestClassifier(),{},0.016463279724121094,0.7219001659523696,0.7192727754345213,0.5943152454780362,0.5911072362685267,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=150)",{},0.01689743995666504,0.7502456457313111,0.7472039402933712,0.6306306306306306,0.6263286999182338,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=250)",{},0.01396322250366211,0.7269194893285609,0.7340952879035891,0.6008510638297873,0.6110638297872341,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=350)",{},0.013963699340820312,0.7348486392132092,0.7295327297466793,0.6124893071000855,0.6044142614601019,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',DecisionTreeClassifier(),{},0.013962268829345703,0.6791374325606248,0.6596629333043539,0.5332239540607054,0.5062034739454094,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.013961315155029297,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.013963937759399414,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',"XGBClassifier()",{},0.01664257049560547,0.7178413513458443,0.7139427158682614,0.589585172109444,0.5834061135371179,2,"['PhoneService', 'SeniorCitizen']"
