Tecnica,Metodo,Modelo,Parametros,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
Chi2,'SelectFwe',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=4, n_estimators=950)",{},0.02244877815246582,0.7540973028777906,0.755203840676669,0.6332537788385043,0.6336477987421384,2,"['SeniorCitizen', 'PhoneService']"
Chi2,'SelectFwe',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=550)",{},0.0219419002532959,0.7602797644517798,0.7566777150645358,0.6360902255639098,0.6322971948445792,2,"['SeniorCitizen', 'PhoneService']"
Chi2,'SelectFwe',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=8, n_estimators=100)",{},0.023977041244506836,0.7487955435109906,0.7553357196061519,0.624902114330462,0.6325581395348837,2,"['SeniorCitizen', 'PhoneService']"
Chi2,'SelectFwe',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=100)",{},0.03191423416137695,0.7532969732370673,0.7608259583013541,0.6285278413424866,0.6366366366366366,2,"['SeniorCitizen', 'PhoneService']"
Chi2,'SelectFwe',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=4, n_estimators=250)",{},0.020009279251098633,0.7346556318528933,0.7308605751053334,0.6111111111111112,0.6053511705685618,2,"['SeniorCitizen', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=500)",{},0.03486156463623047,0.697363893020718,0.7084196489416857,0.5597826086956523,0.5748709122203098,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.001, max_depth=5, n_estimators=900)",{},0.02493429183959961,0.765106080467655,0.7537537384563486,0.6397652237710932,0.628012048192771,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=8, n_estimators=350)",{},0.02094411849975586,0.7090128211223633,0.7157131763464668,0.5770609318996416,0.5851154833190761,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=450)",{},0.023935556411743164,0.6963892341513223,0.7108115818000285,0.5582655826558266,0.5783132530120483,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=6, n_estimators=100)",{},0.019947052001953125,0.737151143441259,0.7403671781078713,0.6148648648648649,0.616382806163828,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=9, n_estimators=600)",{},0.019947290420532227,0.7473641194223137,0.7494311659908579,0.6239113222486143,0.6265822784810128,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
